UserAddress,ContractType,Amount
0xd02b34a96554a49cbb1730096ed1d274bc25ba85,ZUG,1.0000
0xd02d8a1248dd8d0a97bdbb4949e92243e2c5b011,ZUG,5.0022
0xd0340f71d114fd34bfe1ba09bb5596dde9a09ded,ZUG,1.0000
0xd03a50b1230986f64acce017ee886d7487e66b64,ZUG,1.0000
0xd0439812f0c514b6230eea0bf012fa275568567e,ZUG,19.0054
0xd04c691c5d475a02675dd3902115052605084c23,ZUG,38.0537
0xd056e692c00c8016adc30fccb7101d9a4ff38ad0,ZUG,15.0097
0xd057e1cc3aaede43427b688aae647861e96561a6,ZUG,1.0010
0xd05b7b9fa29fba41547220f21a9412aea02e4aa9,ZUG,38.0444
0xd06f28885a5300f1cb660355e8af25111f6e198d,ZUG,3.0051
0xd07b1f1815f675f6e3ff81930923409f75001bfb,vZUG,853903.3721
0xd0801beb10156a30bc5b8221396688e759280ba3,ZUG,60.1458
0xd087c11d6c20431cc89909adf70f08d3bee0c548,ZUG,8.0045
0xd08bb8fe6054a5b9b3b0fadb8ecedf0d8067aaa6,ZUG,5.0021
0xd08f93f2f1277539b2f9c3aa085835e1ce739f8e,ZUG,5.0054
0xd098a53ca245cd9ea0c7d5e8e9a89a078f659dfa,ZUG,5.0024
0xd0a95a89467c3782b743ca22fcce167c639ddd55,ZUG,5.0026
0xd0b222e35918d7672770788acc1529837acbefaa,ZUG,29.0456
0xd0be6d5be9831de8c338db4d5d4d73d4ac845358,ZUG,1.0013
0xd0dffaad6b041121105f8f24b7aade1789d487c8,ZUG,5.0000
0xd0ee9f471ea670feb48e8e80de3b180e55d0bd93,ZUG,5.0000
0xd0ff62d4eb72ae49ea0f24ac14871a5440ae455d,ZUG,7.0057
0xd10a28040fc0efb61332964206ba0b9bc35bb2d3,ZUG,19.0090
0xd11406bc5e203487d84df01f662ee6eb61655476,ZUG,1.0000
0xd12fac99f9907f786cc52da82c1035ddaf017868,ZUG,1.0000
0xd135cae420f6452fadacce63206ef4089ab0c748,ZUG,16.0165
0xd13fd57b65d7528e68a4744513aabca399ca43e0,ZUG,1.0010
0xd15ad0208cb95c8abe5354b9117646cce818d8ca,ZUG,5.0000
0xd15b0d08798e746854cfe8a4933dd68d2ea96bf3,ZUG,39.0188
0xd174bb8a6137230a9e8ae5283d4cbe0a58ba5c57,ZUG,6.0039
0xd17c0984167a86d47bbc59ab46cd544a05d004f2,ZUG,2.0019
0xd1843e0f11589d72b25bf658309819b2f4070f4f,ZUG,1.0000
0xd18f2e97982cda88346ff3813da3ba99685fe04f,ZUG,9.0099
0xd1d3fdc0e3b427d80a930a958a92070ca47433a2,ZUG,1.0014
0xd1d4ba433c9dafc426bf6f843de11bcc88f56ee1,ZUG,19.0349
0xd1e42bb6b9cc273f98f2478ed13e5384bac8f7e3,ZUG,5.0000
0xd1f10b0ae5728372924e09c611f151b59849b23c,ZUG,2.0019
0xd1fb72e166aa51bb9c58921cbca21f379b1dacbf,ZUG,2.0018
0xd210be45c03b1aeda29a071f8ce3c69b5ad48ddb,ZUG,6.0039
0xd23252d0ad6016af9d1f28084a7f8d0d4f804ad9,ZUG,1.0000
0xd240195dd33c0a8b7aabfb9093d1a8e1fa5e2b27,ZUG,1.0000
0xd24ed8d3744c87d1d45ee933b842b9ddac81f93f,ZUG,1.0010
0xd258fe96ae6f1ca3bace246d64efb421f9e2d9b2,ZUG,1.0000
0xd25b8c1f74383255af4a60aee7a02daa9c4348ee,ZUG,1.0000
0xd25d2b5538f129a5ad42a33f4c9560709d5c2349,ZUG,1.0000
0xd27dbf675152a75910c697b1c1cc31487898d589,ZUG,8.0033
0xd28064694c26b7a9e62448bd3b115b1a29ff141d,ZUG,5.0029
0xd29f5fea4dd606e9af3ccc1a5d21f69efcb65075,ZUG,2.0018
0xd2bef1d8f86b75cc8a818fac054f0ce131d7bb0c,ZUG,1.0000
0xd2d2c6ef2dc83c0bbdfdaa42495d6c3496ee9136,ZUG,2.0019
0xd2d96a74db5f320708c0ea6280884878779aa75a,ZUG,1.0045
0xd2f1db79fbdf91d47c1421f5b9f77a13d7e0d6a9,ZUG,9.0011
0xd2f989785862cda101b6b922ebb5dd3989fdeb18,ZUG,5.0033
0xd2f9f6381fb5f00c2fc606553592db28309c019d,ZUG,30.0330
0xd2fb2b3881864dc4f04cdb5bd343a7054c863699,ZUG,1.0000
0xd325d21983affbd96acbd163f4b1e63a95500bcb,ZUG,50.0441
0xd32909a44dae58c527a5010d1f9724f191f763fe,ZUG,21.0000
0xd330738434b3a866b5a0529acd51d62846874bca,ZUG,89.2423
0xd3378470bd311746b40674512ab89589801d60cc,ZUG,1.0000
0xd340cd2ff79fd2e64248c0fd14c3589311adae17,ZUG,7.0164
0xd35724ef08bf18c480d3bb1538086e5fe6084c15,ZUG,18.0238
0xd3635ee6cedeeb3ad9c16e1e76376b0d0c51a523,ZUG,2.0018
0xd36f5271892534ba0047a5b667124a8c9d3ec352,ZUG,9.0580
0xd382ecbfa92a05c4b6c2a8820aadc3bde622c41c,ZUG,17.0097
0xd3859889fcbdda187227c723fe097125fed2542f,vZUG,11425810.2412
0xd388f55b7f022eceb8da8adb66a84e7f6489792e,ZUG,3.0062
0xd38bb99309fbe70fb2f75a1822c3a1fed7920adf,ZUG,21.0208
0xd3b06420ca6f8fc4cd4e7f87eb08014b4258ac48,ZUG,7.0481
0xd3d963f00233951eab2e191d15bca3035a209aea,ZUG,6.0039
0xd3db836a9024ce61377d31486c42b8c1bc3682e2,ZUG,4.0043
0xd3de9f444bb50c47ed56f9c2f14b41825f40b168,ZUG,29.0128
0xd4050c3ad80e9311ffdd9f434898ee143418349b,ZUG,1.0013
0xd418d8de51a25eed45a961ed75206c335c919dd7,ZUG,1.0000
0xd429bbc04c1f77891166306bb1cf10a1d7ca63d8,ZUG,1.0000
0xd42ae4ea163ff0d3e953e37fe9ae6e03ea55afd1,ZUG,1.0000
0xd4317e6136c818463798ebdc009db14a5153f6af,ZUG,2.0019
0xd435cd65e6c43260e14e64696971738365baf5a5,ZUG,49.0330
0xd44cb72bc51166604f5a796af704ca60c6ba4551,ZUG,38.0120
0xd45bb2d4aee619c8089182b3921bc476f6c5c26d,ZUG,2.0018
0xd45eecd78c3c6e3147e831b63dfb070054e89987,ZUG,2.0019
0xd466385b03ecb5cb0856df5b12353f3e3c964b24,ZUG,1.0000
0xd47810cc8887f0ab881ce823e7d3acc29c0fd8fd,ZUG,9.0075
0xd4788c7cbf1b538470e6f41b570c912f5df5f97d,ZUG,39.0358
0xd47cd9bbe232fe20bac9e943065ccdf88e130467,ZUG,1.0000
0xd47da5c88691d2c07d1b9d2e34c9893a0690f4d9,ZUG,4.0050
0xd4b3de172d33bac27219ef7c75b5628ba9f3bc79,ZUG,22.0142
0xd4cc8994fbb1f61e11f0f92b5b19707b482cfbb5,ZUG,19.0400
0xd4cd48e7eecdd7f4e038caa83815dabda15a0278,ZUG,1.0000
0xd4e3cbb28f71a5b5647463708d56e0058a722714,ZUG,4.0037
0xd50963c3f3dce3bf7449116062a6b3234240a366,ZUG,6.0080
0xd525f1816bd6d6ceb73d1517bf33fa204335d0c0,ZUG,11.0068
0xd5455a234879af5bf5951a3bea322dfcf7c86fcd,ZUG,2.0019
0xd54baeb38ed3652181d13f907b5cdc9b79b6cee3,ZUG,1.0000
0xd562f777e186618d1b6a1bd9dc82a75b298a86a3,ZUG,4.0043
0xd5781b44b14225a9b44cb31a266fb52b8c531e63,ZUG,1.0000
0xd57bb8b1d360392f3955d6b8e72de9d0baa3cd18,ZUG,49.1854
0xd57dfdb8370d3af6c99db8bc118c15326966170d,ZUG,14.0106
0xd58d2ad33b6c078b4335dfcbe486781e6a5bf621,ZUG,6.0038
0xd58e2cda964f44631fea7608b6c559115306378b,ZUG,29.0198
0xd594a3d2e489483ff62882427ebe3c08283721ef,ZUG,1.0000
0xd59c1b86d4287bb4793a92e84506a3bcd5a91fff,ZUG,19.0061
0xd59ecd27de2545a72ade8674fde9363639f2befc,ZUG,38.0645
0xd5bc82a9917017afd3aedf898eb4326f9970f179,ZUG,10.0079
0xd5ce3d7e39190c8bd74846cbc80b2531cccaa7b5,ZUG,9.0115
0xd5d80763dd0a665b6983deefc102f0c7b891af2d,ZUG,9.0188
0xd5d903359cc19b26eca377db68e6117f0d41ab03,ZUG,10.0042
0xd5e3494e6059f98aba02a77977b97e65eb60919e,ZUG,10.0036
0xd6091a6335e974e67fab6b7ec4aa4878afd75707,ZUG,15.0243
0xd60b0b7f35cace9a1e2d0264c0069ebf4a4459cd,ZUG,1.0000
0xd62f5f0723a747ca04da7ed2c1c85768f8f492b0,ZUG,1.0001
0xd632394b7038deb3f7032492766057c63fec6976,ZUG,5.0069
0xd635ca708649774041c1a277c6ca00e796c4d996,ZUG,1.0008
0xd639b4a1b1144a505536ef3f4b92473adb0a2520,ZUG,1.0000
0xd64466ca58c316e8b5ed77de77f31be528978092,ZUG,5.0077
0xd645739ec99de9a23fa2b9b458b2228a2bf9c422,ZUG,9.0086
0xd65774d0cc31db356c60cea8d151ca98f52c8158,ZUG,5.0027
0xd665e1c9955b202db4fd618f9b4911ac3e72fb31,ZUG,11.0068
0xd67129491d8bbac9c5b14dd898d3ccb4b31de371,ZUG,5.0025
0xd6722218acae70c2de0e6214d6a9a78ae9f833a1,ZUG,5.0032
0xd67e72081f85b1202f7a0f2f7af002fea9d8f333,ZUG,16.0796
0xd686b1347811b27cb40d4923636c617b3d4fd9ab,ZUG,9.0056
0xd69e28b0df97e5653a67c0ea76b3fed0e6b0522d,ZUG,1.0000
0xd6a5f0203f37195fa718acdb98445a45a3b26f9b,ZUG,1.0031
0xd6ce2aa653f87d48e8499bca4bf426ab274d5644,ZUG,6.0052
0xd6d77e2d234dccaefc2880aab80b872e790ad5f7,ZUG,2.0019
0xd6da6c21365368560373bfff2e6656db75717057,ZUG,8.0034
0xd6ecb695b4c87750b92d1866aa2123e8a3816c51,ZUG,6.0038
0xd6ee8e209507894583c98eecff818e46dc9bcb00,ZUG,5.0000
0xd6efe39439eaa70454ab9da83a5a7c47e7bf1607,ZUG,13.0062
0xd7008392b98f6b7d6afffeadcc794c5e4c8ab1f4,ZUG,1.0013
0xd71324c6d8e0e98e0a7db789f82bb90c6f44938e,ZUG,24.0102
0xd7195048111f90089c5c454ef9911b14e4ffec29,ZUG,5.0078
0xd71e6c2c59516ad877fa116f642f3c308ee40fb5,ZUG,37.0573
0xd728548764a337b3b37682700993900474b0c13b,ZUG,9.0103
0xd72a0c272ae28e467fc8e7fdf275fdb9c94246b4,ZUG,5.0070
0xd72d193a19c3678426f2994c516e70da7325e59c,ZUG,5.0031
0xd737f12860befc416954aaadc7aafb12b6ed9d73,ZUG,5.0065
0xd751ce066b40e275d2613b3d53afa4d82e243852,ZUG,9.0581
0xd768c3edf89839527fe875072f41c55bbc2f1f67,ZUG,2.0019
0xd7799de41d30b521eb86da7e71f41e4e152378f9,ZUG,3.0038
0xd791aa29650e2dc721c182208050261befd43ee3,ZUG,3.0030
0xd7acc4d705bf4a22b48b718c59a9ecb7f0b7773f,ZUG,35.0211
0xd7af23ce00da5532a32f3beede3307c722a782b5,ZUG,9.0148
0xd7b2e45f3565770407b3d900ddc24eadbab292ae,ZUG,40.0023
0xd7b3219102084f0c31d03ab05c67dca743b6da8a,ZUG,1.0000
0xd7b537462a2fba1586c552b5a31ba2fd5e508e99,ZUG,1.0000
0xd7b893876a676f3bd4d680577a5bffdd26dc5afe,ZUG,5.0024
0xd7ba31f7abb407c09bdf032551af79d1045b4e95,ZUG,8.0019
0xd7c67fe6b1ec2856221afd748f259ddf886b0796,ZUG,1.0000
0xd7ce9d07227ca5b1cf25250036ae6f77dd4062c4,ZUG,5.0000
0xd7cfc05b14158532aff0f9d5bc44d1766bb740c2,ZUG,9.0580
0xd7e1a28b46cb03f27c231f9fb693924d4a67df5c,ZUG,5.0070
0xd7ef5aa6510362d246647f74382d6b18e485f906,ZUG,4.0043
0xd7ef9a10561dc11a922305393f4e9bb55955675d,ZUG,2.0009
0xd81f9e5975d3a06c53b31b3c048cd753c8e492a8,ZUG,19.9802
0xd84c78dde0fec88ed8152cac2b1a84bd842c2a2d,ZUG,19.0119
0xd855d1d806c182c66e63b55d1790d363e31a56fb,ZUG,4.0026
0xd85d9a8146099a96ad59a505453758e19b794262,ZUG,36.0519
0xd86b0278d056369c84e34b4730ef2347bb2aa2cd,ZUG,1.0000
0xd87f8bc7874c7c6d91d20387a72700faaefcc824,ZUG,9.0599
0xd88cc761ce5e2e86889e733ac90ae6faa5eff13f,ZUG,49.1854
0xd8928dc2411dbbb994d51183f2c69efb3e0e9644,ZUG,5.0000
0xd892f3cee1a129a47271cc6321ad55bc107f7762,ZUG,1.0010
0xd8a241caa53ef4f7e9f726f45db560b6544e8c00,ZUG,2.0000
0xd8af9c065845014593e8431a503a0a2ef667e81c,ZUG,3.0030
0xd8b2ffd7044bcb2774b5b6adb5b74a93ad7adfb8,ZUG,5.0000
0xd8c16bde04636a3402e9ee10646a9a69e3696a99,ZUG,5.0023
0xd8c3cbfb7cc993fbe79e5b1024897d95cacf2df9,ZUG,2.0018
0xd8c3fcb4a0ac45b74a26c6879be62fb21d962176,ZUG,1.0000
0xd8fcd073af2386e6d05df394a4ece7d3beaf0e39,ZUG,6.0039
0xd90035fd40a9d12c97ec4573b4d67a3d6489c658,ZUG,35.4413
0xd908fa7049fca5a39b3603aee9db5d4d532fe843,ZUG,12177.4928
0xd908fa7049fca5a39b3603aee9db5d4d532fe843,vZUG,12145.3709
0xd9202f6f5f7ec3b5c3f41defa7ba69785ab8702c,ZUG,1.0010
0xd920af54662e86f329da602873fd0dfe6d86982a,ZUG,5.0051
0xd92863aa231706cbb4d04777f0b2142e7e84f055,ZUG,2.0000
0xd933cdd5ece9b3bcb054a244cd3740ef26accd5c,ZUG,142200.5578
0xd93f5f3b3322757a2750d871cfa650a357cf98e1,ZUG,6.0038
0xd942edfa50f9f9ecb08cf563a767deece341739a,ZUG,48.1102
0xd96329b9d5eb96e01a2c1e675e9ce69e17649f65,ZUG,27.0300
0xd96b306a74499828e660871929ba7c71bc9d9fec,ZUG,1.0000
0xd96f2147896fb6940094998670d2e0d2601b9961,ZUG,1.0008
0xd97310c665b6486799ac627baa1e9c1b7a03224d,ZUG,1.0010
0xd9775e127ed7ef9241ef08c3dbe0a15a68088cd1,ZUG,1.0000
0xd985d3571f1dbc2d4445cd80e10e01cd4441d887,ZUG,5.0124
0xd9a19fe44e0d5012e3c93f44650a865664334beb,ZUG,5.0031
0xd9abcdf2d3e3a8d55a9454dd6f7da27ed5e3bc3d,ZUG,5.0061
0xd9ca6784d289056a876ab7db32b592824e1e46ae,ZUG,5.0084
0xd9e105390e3dd1ecbe9b2d2d77fd7bc2d32571c1,ZUG,1.0000
0xd9e6d5fc72ccd2cdaa2bb039189459aa5e0df302,ZUG,4.0001
0xd9f6d1902fb03e7ae29c6162b955cef9695c8847,ZUG,1.0000
0xda0627c703b92321799c67ef1172aafd17d7f4b0,ZUG,2.0018
0xda1643a9c31c523996078b121672f22ba4db316d,ZUG,5.0027
0xda16b8861949c07f3e9859250c715c60b30ce0c2,ZUG,34.0288
0xda1fabfd322fec401167b2eea59aba3b7fb0c545,ZUG,5.0026
0xda24aa83ef7c1daaad3e40c8de2e4737908bf636,ZUG,40.0297
0xda4c9ea4729c1764b786f0ec30a7339c78454749,ZUG,15.0012
0xda60d72e4965fe90a87147eacc0a03eb795ff220,ZUG,16.0129
0xda84ff8042d8c003990c0c28da5b8cf46e8ad600,ZUG,5.0075
0xda8ddcda27e0be404ea365e12ddead1677c72463,ZUG,19.0349
0xda9446eda5a2fc71bc9b3bcb67e35d355f1f0312,ZUG,29.0075
0xda9ee925a21c8721b1018a36905ec66958a2db3b,ZUG,6.0085
0xdabd3fc36cfbe53ef409c4782fc30b54bf83628e,ZUG,4.0025
0xdabfd2e6cbf04680e2a14d8414586e9f8fc239d2,ZUG,16.0129
0xdac570cea38dec21de4305fef8d146aadd42b90b,ZUG,2.0037
0xdada884be058bc8b3f8aa1260b371392c18143ec,ZUG,1.0000
0xdadbed647843a4de59ac04e8be5230a0b53b5592,ZUG,1.0000
0xdae775ec67a03a1eeeab9080b968615dccf3cfcc,ZUG,3.0013
0xdb046d499d76a4c302c7bd9e1bb7eddb650e87e7,ZUG,12.0053
0xdb2a3c3e13a6e893280e65083ff5cb8eee040bb4,ZUG,5.0022
0xdb2dfc00bcc4b4100a58f1731ce7b2d0d911dc16,ZUG,5.0028
0xdb3795c9e0249832b425addb1e1deeb23efc4011,ZUG,35.0226
0xdb492312f981f20a7854a4021a859d5b197898b8,ZUG,8.0000
0xdb56a795b8f861f82f4733f3b280f517d1a4cb56,ZUG,1.0000
0xdb699ec89807b7b33698f00f2a75cad68cbb6428,ZUG,20.0166
0xdb7a99d25af790bef416fdb4dd8972dd8c889cdb,ZUG,6.0068
0xdb89cfdd755c6b189dbd8aeadd816db0b5beb9c8,ZUG,21.0045
0xdb985390231ad1566dc6cbdb34441f3444bf2c74,ZUG,38.0256
0xdb9fe9ec7d78e5c160e05471fe5a8d515600b8a1,ZUG,1.0010
0xdba5f201ac4524aca0e991c6f71d5570ee7bae2b,ZUG,85.2193
0xdbbb6b6c206cc12ccd4edf9872cd4db18d247797,ZUG,2.0018
0xdbc10ae08fbb94a180cbb74f27f2d1602d1a8c50,ZUG,5.0061
0xdbc7410532a855f8413f4fb0e32ba2ed630ec1ef,ZUG,27.0250
0xdbccf657f4be2bfac6a47ca0220c3c13fd4a9aff,ZUG,1.0000
0xdbe8dba92fa1bb273b47d95714b471b706b62a06,ZUG,1.0000
0xdbeb961c105ae07ecb34cbd7a63257c5ec5fac22,ZUG,13.0111
0xdbf4f79ebc8a136a84885b8307bfad3e4f733ef5,ZUG,8.0000
0xdc0aa13e1bb65c6a1525eb30f2348d29381e8979,ZUG,9.0146
0xdc103b5172a7c7007118b907823b62e491caa739,ZUG,9.0105
0xdc1d8097ff1da0582d993d69e737927655d851f6,ZUG,5.0024
0xdc22b8d08cb45f993ab3a1791f093568ee8e1de2,ZUG,5.0000
0xdc26a4ead439128c5eb4997399d1448930cd029f,ZUG,19.0093
0xdc43e85337a6ddf79d9bbeabe373d2e22cbcbd63,ZUG,1.0000
0xdc4759f7e6a328d923ec8a2c39dc53b86e9e965f,ZUG,2.0019
0xdc4af1f0c8702b22280ed386cf36a833fb966367,ZUG,14.0064
0xdc5124928dd501f1cd7e3204db665febf82cc633,ZUG,1.0000
0xdc53ccf3e141c449c6e8d40710007d1443622525,ZUG,6.0039
0xdc5fd6df42c364c2230783b646d6d55ca8a63999,ZUG,3.0030
0xdc603fe85a1572f376f2718b40daab34e0070095,ZUG,18.0072
0xdc64b29ff36a66b01a6c1eb793f8209da485cb77,ZUG,23.0182
0xdc872a235c55e2679ecf45add334c09d19e046f4,ZUG,7.0026
0xdca2f5564c5711a4d3d0f1ca058a149a8227f1ab,ZUG,2.0039
0xdcbaefb485b9aa8d96312f44b767a393d06bb57e,ZUG,20.0123
0xdcbca1ee1e32b6bec9c187061950f3c07d0e01d1,ZUG,15.0090
0xdcbea440869ca50d3c401f55ce09334c07224cda,ZUG,9.0266
0xdcc13e4bda56e1d7fbb4146ce7bedf5b73e07a4b,ZUG,1.0000
0xdcc69c9d4d61516977ffc0e559a72f722f27e1dc,ZUG,2.0018
0xdcd223ea507483c5ea35b42a71f5ad551ad20476,ZUG,9.0105
0xdcea112ce315e51826227707ee4350cbdef06db8,ZUG,2.0018
0xdd25422cc3bf5452d2eeac2e49d32b2f66fd51b1,ZUG,18.0129
0xdd33dc1221a30905424b2d1af565a060b86daa01,ZUG,1.0000
0xdd476ce146e21346e04ea82f89c1d341c506c4a6,ZUG,15.0044
0xdd555fb0ff99181a7a0c26f3afe3d6bf1a2229e3,ZUG,5.0047
0xdd65722111c6e2decd84b6442605bb68d857eaad,ZUG,5.0000
0xdd6d502a1d2ead6a6cd600cadb18165702bf1049,ZUG,5.0032
0xdd74beb00740090c00c01d7b6dc4ff2515df342a,ZUG,1.0000
0xdd80c10e47271cb29dac6c4415e0d24b58695425,ZUG,5.0027
0xdd9621b9799e50164c91ac20a4a2b1f080094a86,ZUG,7.0450
0xdd96c605e9704386ac99ddc2e5b36c6b5f3e2721,ZUG,5.0032
0xddacf30584326a6dfecaebbfd069f31722b7d6b1,ZUG,5.0032
0xddb547fe964ed83ac90e9bc7472a9767116a64f9,ZUG,5.0000
0xddbe6a83e46cc8cfe2293f1d0623ca667d1a81fb,ZUG,1.0010
0xddbf7bcab9ac9121e453ff668b04cbc84ba58b79,ZUG,39.0418
0xdddd8de76742ed4d6b67fcd2157df11928baeb71,ZUG,1.0000
0xdde2de18baf81b5f54461e7fdebe617c43beb4fe,ZUG,3.0028
0xdde483767284119ac6d4d96adf9a388f175b0cd2,ZUG,1.0012
0xdde7d66c814373fa6a9a0a1379502b483a7cbcf5,ZUG,15.0137
0xde23d3d82765b670b55a685b2957cf9e8c577eb4,ZUG,11.0160
0xde2c363127c3c1d4a8f800366454dc9383b0d3d4,ZUG,3.0031
0xde2e0f5a919db856d082cab8532595d975da39e6,ZUG,1.0000
0xde34ccc3ed2593d17b177930405a5b2fa9b89b8a,ZUG,1.0000
0xde404f8043b169b680ddab4b17dd14461de80d15,ZUG,19.0192
0xde6ee3ff787332d6c98fcc55660c67f500db0972,ZUG,96.2333
0xde8d3a784bddaa84b9ebf49d2d126d56f297ab22,ZUG,36.0275
0xde992a0ff78e683aac8d8f044fb532e222f4baa3,ZUG,18.0897
0xdea8eb25e07d35cfc83fdaf01009dedd15f5c717,ZUG,18.0138
0xdeb0734c666a7eff82a6a5efab7b6204c19bb740,ZUG,10.0054
0xdeb1c4cb42909d988184e39e8270d2da5ed771f0,ZUG,7.0008
0xdec0f313fccc11b62786005214326583766e7c5d,ZUG,38.0425
0xded592b8ecbc74b8b87f86c0b37da1a95ec13c5e,ZUG,9.0108
0xdee11bc58eec0035b12c0c4e762fa1df650b5797,ZUG,1.0000
0xdf0f5da3c2a65701c97abe33bbbb3f97da61679a,ZUG,1.0000
0xdf33239353180aafb3102442a0a8b630e9e03c3e,ZUG,1.0000
0xdf3ea717ccf5831a2fffdc81713f6edb4aac2b33,ZUG,1.0000
0xdf427effc6a512e5e920602124fa398e5e4751d8,ZUG,5.0021
0xdf479b855f25f2b359431ecf6256b2200c2bdddd,ZUG,1.0000
0xdf5b675190ae509ed3f2b7379d31b876c1d99d28,ZUG,6.0038
0xdf5f03d07dc652a7fa854a9fb8f4ab4cc9fe0375,ZUG,1.0000
0xdf626b28cd97b3f0e021586fbf5aab781b455f30,ZUG,1.0021
0xdf6ac0775a03cf0a92f87f039881aa036c6c798e,ZUG,1.0010
0xdf708f959bb435f6c4b8697702cbe8e8aa31ad2f,ZUG,15.0045
0xdf865e821d88ce6036070608b8a8a941949c2e1f,ZUG,5.0032
0xdf927166970a61136365cae7119b2a737fddf314,ZUG,1.0000
0xdfa32cacaacf77e5e818c5939d06405e8b9c3470,ZUG,23.0137
0xdfa9f0ef4025d1de05e1a8c8554bb30081aa6840,ZUG,5.0002
0xdfb49aeee8f510242418bdcfbd5a585b1840623c,ZUG,1.0010
0xdfcbbab4edb9344e63864006639a4879e749b8d2,ZUG,3.0013
0xdfcd1f630139d955c2940ee19de2b8b7ab80927d,ZUG,18.0017
0xdfcf51a953362a996bd5687f61d1834ee83a8857,ZUG,7.0079
0xdfe2504e6fa699945b86866febaf7b08d0cfe582,ZUG,1.0000
0xe017ff59d2f0d000f5abf9511b625f339a2593ee,ZUG,38.0562
0xe01a8ddca8de7fa962257e48819db3cd173e36de,ZUG,4.0026
0xe01b3761524aab395a8eba4dcdd16a241e0aa79e,ZUG,1.0000
0xe01b625d20635bede34c1c9640ed68f24d98cd3a,ZUG,18.0032
0xe01bbe44848043951392d714b0d1c8d7bac571d6,ZUG,5.0044
0xe0280451d2abe1603359a0f0b7464e908bffd0c0,ZUG,3.0030
0xe03459c6c4094bc02066bf6a17a0ef2c3397ba67,ZUG,9.0000
0xe03937cb7cbb69c73ef79b577e464961c8a32fc7,ZUG,2.0019
0xe045a7e6f48040c573e8e9fef77180f81e2abde2,ZUG,9.0155
0xe045b4c28fe9ccc2ccc0cff658666591ab05ddc9,ZUG,2.0018
0xe04d7fa6e0863c33bfbca56ad77601f2ba4ba691,ZUG,11.0049
0xe06bb1361b163d8edb1b6ef6a20bfff765abbc9a,ZUG,5.0027
0xe07bd328c361315691d8bec27d0f2174cfe27b2c,ZUG,19.0057
0xe087bbf700e79cb431fe71ee1fcbcc542d8b67ac,ZUG,14.0157
0xe0a7354641f2d719fe12c2eacb17131b1e764380,ZUG,6.0040
0xe0af260d74561347e82232da64a2f5d5862351d2,ZUG,37.0088
0xe0bba9ef3bd7fb5e875ec21f72ed5e021f68195d,ZUG,15.0024
0xe0d02e025ce69f574ea28069de9cc2c3df7532d6,ZUG,12.0070
0xe0e77aa2073b345ec83854173ef3fe68e6de5b94,ZUG,4.0028
0xe0eb76602dd1e06374458ec724f7d88085fca266,ZUG,17.0078
0xe0ed3abc97f401e089019bbf53ead206389d1e49,ZUG,14.0146
0xe108d1f3e9516e28ee56983d424a9ae2949ec4b3,ZUG,1.0000
0xe10d66e56b4060949d02bda4f2f440145f360dda,ZUG,5.0051
0xe10fb7214b19cada0c60115221d24c70484554fb,ZUG,4.0026
0xe11db7b40805cc9c15bc9fee589c7ce4a251b426,ZUG,11.0068
0xe135351cc1d7c4992216a84030476634d836a8b5,ZUG,18.0208
0xe135388697d287cf50c7a30a7062f69a67fa1df5,ZUG,9.0147
0xe13722b3091fab22aad00e926ab3072e76b0dcbc,ZUG,2.0018
0xe13a30a62f6a09c993eb4b71ec0c048e149c3fe9,ZUG,5.0105
0xe13c1a12ccf0ec5b55c71b40dfc940b45d693958,ZUG,8.0012
0xe162a8759601e76dffd931d2efaa2c5d9ad34dbf,ZUG,2.0000
0xe1796c9a3fd37abd8651f165173db06af2f7945a,ZUG,28.0252
0xe18294b46c661d377a550062331904d1adf8c3b1,ZUG,4.0043
0xe1aadfcfb11a1fde47ab2fdb998c40b79003a04e,ZUG,5.0054
0xe1b908a1a38b29b3c3f21e6bb168a493bf7c3862,ZUG,1.0000
0xe1c016479deb30bea40008a0922733e065acc5e8,ZUG,15.0185
0xe1d6c2dcdd2d8b66624c745cdc753257bb0c5200,ZUG,5.0000
0xe1d742e039aea02402b2d864b70ea55b5e0f3e79,ZUG,12512.6398
0xe1d742e039aea02402b2d864b70ea55b5e0f3e79,vZUG,12579.6300
0xe1e8207d78cf8ef3ab7cf213ec87d7e03ba87837,ZUG,7.0029
0xe20f972ab645879c8e509358108b4596c3afa80d,ZUG,1.0000
0xe2325f930e08464b4adec25a3e37c686df5e7d9f,ZUG,9.0129
0xe23654bdb9d9ac9672b9729e131381656a4ead7d,ZUG,9.0107
0xe2420bacf9097e12ffb2898ae887ffa89217bb77,ZUG,5.0053
0xe243c8e5fa60d5126dd5903bf37db7a197e551ab,ZUG,39.0504
0xe245cac81e235b7122f3723a2472a6f56af5c2bd,ZUG,2.0019
0xe263a275598bd97c82050c0372f50ce23780ec44,ZUG,8.0000
0xe29061ec0f86bf985553eac139d9051578f796f2,ZUG,10.0000
0xe2bb30e8f8f054c5ef15ea825b0eaf8ecfb8969e,ZUG,2.0018
0xe2c811b0fdb97d8e9f87d8c1aafecfbfb67887e8,ZUG,1.0000
0xe2d0d532718c246ad7ba31e618d75031df074b6f,ZUG,1.0000
0xe2d493b2d6fa68a8c3ee83a65126165de1245c70,ZUG,58.1854
0xe2e449fde96077338852ecb6e0f13bc158ccb766,ZUG,36.0000
0xe30404253cd40865e1e933b4129dc66e67817db2,ZUG,12.0075
